AM_N_072	BT_N_001	BT_N_025	BT_N_029	CA_N_007	CA_N_030	ERR10123638	SRR10034516	SRR10034517	SRR10034518	SRR10034523	SRR11426431	SRR11426432	SRR11426433	SRR11440495	SRR11440496	SRR11445089	SRR11445090	SRR11445091	SRR11448239	SRR11448240	SRR11448241	SRR12053411	SRR12053412	SRR12053417	SRR12053419	SRR12053421	SRR12053422	SRR12053430	SRR12053431	SRR12053432	SRR12053436	SRR12233573	SRR12233820	SRR12235348	SRR12244814	SRR12245258	SRR12245523	SRR12527928	SRR12527929	SRR12527930	SRR12527933	SRR12527934	SRR12527936	SRR12527961	SRR12527964	SRR13189057	SRR13189058	SRR13189059	SRR13189063	SRR13189066	SRR13189067	SRR13404631	SRR13404632	SRR13404633	SRR13404634	SRR13404635	SRR13404636	SRR13404640	SRR13404641	SRR13442815	SRR13442818	SRR13442819	SRR13442828	SRR13442829	SRR13442831	SRR13769013	SRR13769014	SRR13769015	SRR13769016	SRR13769017	SRR13769018	SRR13769019	SRR1380984	SRR14567209	SRR14567210	SRR14567211	SRR14567212	SRR14567213	SRR14567214	SRR14567217	SRR14567218	SRR14567219	SRR14567220	SRR14567221	SRR14567222	SRR1503088	SRR1503113	SRR15496106	SRR15496107	SRR15496108	SRR15496109	SRR15496114	SRR15496115	SRR17475010	SRR17475011	SRR17475012	SRR17475013	SRR17475014	SRR1790685	SRR1790686	SRR1790687	SRR18500042	SRR18500043	SRR18500044	SRR18500045	SRR18500050	SRR18500061	SRR18500072	SRR18500076	SRR18500077	SRR18500078	SRR18500079	SRR18500080	SRR18500081	SRR18500082	SRR18500083	SRR18500084	SRR18500085	SRR18500086	SRR18500087	SRR18500088	SRR18500089	SRR18500090	SRR18500091	SRR2895245	SRR2895246	SRR2895247	SRR2895248	SRR2895249	SRR2895250	SRR2895251	SRR2915407	SRR2954866	SRR3383869	SRR3383871	SRR3948528	SRR3948531	SRR3948533	SRR3948536	SRR3948537	SRR3948540	SRR3948542	SRR3948544	SRR3948550	SRR3948554	SRR3948556	SRR3948560	SRR3948563	SRR3948564	SRR3948566	SRR3948568	SRR3948570	SRR3948572	SRR3948575	SRR3948577	SRR5109820	SRR5109826	SRR5109829	SRR5109831	SRR5109832	SRR5109833	SRR5117442	SRR5117444	SRR5117446	SRR5117447	SRR5117448	SRR5117450	SRR5387735	SRR5387737	SRR5387738	SRR6148364	SRR6148365	SRR6148366	SRR6148367	SRR6148368	SRR6148369	SRR6148370	SRR6148371	SRR6148372	SRR6148373	SRR6148374	SRR6148375	SRR6148376	SRR6148377	SRR6148378	SRR6148379	SRR8335251	SRR8335252	SRR8335253	SRR8335254	SRR8754036	SRR8754037	SRR8754038	SRR8754039	SRR8754040	SRR8754041	SRR8754042	SRR8754043	SRR8754044	SRR8867392	SRR8867393	SRR8867394	SRR8867395
AM_N_072	0	0.218513931888545	0.253214860681115	0.372993498452012	1	1	0.362060371517028	1	1	1	1	0.951458513931889	0.981923839009288	0.972166873065015	0.999208049535604	0.998889164086687	0.979704953560372	0.967302476780186	0.969556656346749	0.991365015479876	0.996070588235294	0.996874303405573	1	1	1	1	1	1	1	1	1	1	1	1	0.998215479876161	0.96195572755418	1	1	0.942466563467492	0.994583900928793	0.429984829721362	0.999871826625387	0.996171207430341	1	1	0.977571826625387	0.406907430340557	0.545806501547988	0.438377399380805	0.291690092879257	0.634090092879257	0.652125386996904	1	0.338343962848297	0.820958513931889	0.502166873065016	1	0.47699040247678	1	0.365344891640867	0.839655108359133	1	0.911265944272446	0.863336842105263	1	0.413297832817337	0.947025386996904	0.27896439628483	0.581981114551084	0.644750773993808	0.712167492260062	0.663805882352941	0.83487399380805	0.936206191950464	0.990160371517028	0.995838390092879	0.99159133126935	0.987856037151703	0.987021981424149	0.983486068111455	0.99437213622291	0.995063777089783	0.995261609907121	0.998572445820433	0.999016718266254	0.984479566563467	0.944349845201238	1	0.281505572755418	0.226845510835913	0.822425696594427	0.834327244582043	0.523628173374613	0.543702167182663	1	1	1	1	1	1	0.952082352941176	1	0.773064705882353	0.885164086687307	0.581613931888545	0.81905479876161	0.687387616099071	0.809432817337461	0.767780185758514	0.813627244582043	0.465356037151703	0.60001826625387	0.614605882352941	0.691623219814241	0.658275851393189	0.633847058823529	0.749532507739938	0.69667306501548	0.70767120743034	0.553503715170279	0.827662229102167	0.731786687306502	1	0.728278018575851	0.731067182662539	1	1	1	1	1	1	1	1	1	0.204598761609907	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.528599690402477	0.490920433436533	0.3509173374613	0.454016408668731	0.448838080495356	0.499904953560372	0.991339009287926	1	0.999158204334365	0.3478	1	0.32032693498452	0.857304334365325	0.875900309597523	0.888543343653251	1	1	0.973653250773994	1	0.995190092879257	0.889630650154799	0.986706501547988	1	0.980903405572755	1	0.997717647058823	1	0.97236253869969	1	0.992896284829721	1	1	1	1	1	0.420480185758514	0.639622910216718	0.455599380804954	0.598621671826625	0.434061919504644	0.305634674922601	0.552000619195046	0.526978947368421	0.37554427244582	0.449352012383901	0.300661300309598	0.391388544891641	0.377635913312694
BT_N_001	0.218513931888545	0	0.255692879256966	0.280069969040248	0.920905882352941	1	0.370356965944272	0.862096284829721	0.864969349845201	0.864973374613003	0.864969349845201	0.893287925696594	0.934347678018576	0.926778637770898	0.957172755417957	0.956325077399381	0.862435913312694	0.85090092879257	0.892052321981424	0.912946439628483	0.900913003095975	0.940534674922601	1	1	1	1	1	1	1	1	0.960483900928793	1	0.960421981424149	0.960421981424149	0.958223529411765	0.922377708978328	0.960421981424149	0.947637770897833	0.863372445820433	0.94300866873065	0.511953560371517	0.960183591331269	0.953787306501548	0.959161919504644	0.960001547987616	0.935567182662539	0.482997213622291	0.449765015479876	0.302710216718266	0.241769349845201	0.706565634674923	0.615260061919505	0.960430030959752	0.31629133126935	0.804105882352941	0.44187399380805	1	0.418041176470588	0.993859752321981	0.434071826625387	0.73165479876161	0.940166563467492	0.775881424148607	0.715931888544892	0.904547368421053	0.374530030959752	0.846731578947368	0.305228173374613	0.491234674922601	0.582427244582043	0.636604334365325	0.541330959752322	0.707365015479876	0.936206191950464	0.990160371517028	0.995838390092879	0.99159133126935	0.986048297213622	0.98644705882353	0.983486068111455	0.99437213622291	0.994470588235294	0.991914241486068	0.998572445820433	0.997045510835913	0.964314551083591	0.829861300309597	1	0.165313312693498	0.141105263157895	0.685890092879257	0.697804334365325	0.41269226006192	0.430278328173375	1	1	1	1	0.960421981424149	0.904547368421053	0.930323219814241	1	0.636847058823529	0.748106501547988	0.443492569659443	0.682803405572755	0.547206811145511	0.695128482972136	0.649808049535604	0.676914860681115	0.335463777089783	0.478112074303406	0.486422291021672	0.55199226006192	0.518506501547988	0.497139938080495	0.613942724458204	0.558857585139319	0.571002476780186	0.412616718266254	0.691696904024768	0.612541176470588	0.904547368421053	0.591565634674923	0.628779876160991	0.960421981424149	0.923765015479876	0.920905882352941	0.960421981424149	0.960421981424149	0.960421981424149	0.929222910216718	1	1	0.330228792569659	1	1	1	1	0.997511455108359	1	1	1	0.99466439628483	1	1	1	1	1	1	1	1	1	1	1	1	0.442192569659443	0.426052631578947	0.315388235294118	0.406765015479876	0.386870588235294	0.414103715170279	0.94873653250774	1	0.959560990712074	0.429768730650155	0.960421981424149	0.402295665634675	0.67946346749226	0.698236222910217	0.73039040247678	0.960421981424149	0.960421981424149	0.933585139318885	0.960421981424149	0.955390092879257	0.849803715170279	0.946607120743034	0.960421981424149	0.94077306501548	0.960421981424149	0.956291021671827	0.960421981424149	0.932585448916409	0.960421981424149	0.95331826625387	0.960386687306502	1	1	1	1	0.314169040247678	0.505853250773994	0.333787616099071	0.515537770897833	0.375991640866873	0.234074922600619	0.428782352941176	0.414791640866873	0.406863777089783	0.451501547987616	0.260837770897833	0.38768173374613	0.31874520123839
BT_N_025	0.253214860681115	0.255692879256966	0	0.221048916408669	0.865869349845201	1	0.391332817337461	0.931644582043344	0.934622910216718	0.934861609907121	0.934622910216718	0.886238390092879	0.917903715170279	0.908632198142415	0.937450464396285	0.936834365325077	0.861640557275542	0.84095386996904	0.864821362229102	0.900369659442725	0.857048606811145	0.903744891640867	1	1	1	1	1	1	1	1	0.92586346749226	1	0.940005882352941	0.940005882352941	0.937523529411765	0.901961609907121	0.940005882352941	0.927188235294118	0.808336842105263	0.940315479876161	0.675978018575851	0.939756656346749	0.934123219814242	0.939048606811146	0.939585448916409	0.896656346749226	0.392741176470588	0.538999690402477	0.420942414860681	0.471555417956656	0.633684210526316	0.646743653250774	0.940213003095975	0.516156965944272	0.803993188854489	0.591585448916409	1	0.582674613003096	0.993149845201238	0.604908978328173	0.821675541795666	0.940823529411765	0.82659040247678	0.774241795665635	0.994617027863777	0.407839628482972	0.870670897832817	0.247049845201238	0.575579256965944	0.596375851393189	0.629709907120743	0.598425077399381	0.759818575851393	0.936206191950464	0.990160371517028	0.995838390092879	0.99159133126935	0.986498761609907	0.98644705882353	0.983486068111455	0.99437213622291	0.994470588235294	0.992653560371517	0.998572445820433	0.99732600619195	0.978016408668731	0.919876160990712	1	0.34616253869969	0.275715479876161	0.74829133126935	0.749675541795666	0.505193808049536	0.5213173374613	1	1	1	1	0.940005882352941	0.994617027863777	0.946786377708978	1	0.669787616099071	0.803896904024768	0.524842105263158	0.749091021671827	0.599467492260062	0.780940247678019	0.738107120743034	0.728951702786378	0.513641176470588	0.542281424148607	0.551429102167183	0.599662848297214	0.57759226006192	0.569467492260062	0.684639628482972	0.610984210526316	0.623032198142415	0.554795665634675	0.760768421052632	0.701666873065016	0.994617027863777	0.644059442724458	0.659224148606811	0.940005882352941	0.895194736842105	0.865869349845201	0.940005882352941	0.940005882352941	0.940005882352941	0.906836222910217	1	1	0.222418575851393	1	1	1	1	0.993097832817337	1	1	1	0.99466439628483	1	1	1	1	1	1	1	1	1	1	1	1	0.450910835913313	0.542560061919505	0.556695975232198	0.464900619195046	0.469124767801858	0.495911764705882	0.928319814241486	1	0.939134365325077	0.593793188854489	0.940005882352941	0.566320123839009	0.725792879256966	0.744965015479876	0.795298761609907	0.940005882352941	0.940005882352941	0.913219814241486	0.940005882352941	0.93497399380805	0.829430340557275	0.926196904024768	0.940005882352941	0.920445820433436	0.940005882352941	0.935874922600619	0.940005882352941	0.912169349845201	0.940005882352941	0.932902167182663	0.939949845201238	1	1	1	1	0.524064086687307	0.58510959752322	0.53489133126935	0.670868111455108	0.629104024767802	0.360241795665635	0.608804024767802	0.573290092879257	0.616154489164087	0.670595046439629	0.494854489164087	0.631998761609907	0.54035386996904
BT_N_029	0.372993498452012	0.280069969040248	0.221048916408669	0	0.733057585139319	0.96768173374613	0.39110866873065	0.886670278637771	0.888282043343653	0.899505572755418	0.889370897832817	0.830065634674923	0.863596594427245	0.858678328173375	0.884140866873065	0.886234055727554	0.844118575851393	0.870599690402477	0.789963157894737	0.87351826625387	0.793078637770898	0.794149845201238	1	1	1	1	1	1	1	1	0.839887616099071	1	0.897600619195046	0.895778637770898	0.893297832817337	0.85381826625387	0.897600619195046	0.879840866873065	0.673406191950464	0.916730650154799	0.674787925696594	0.882386687306502	0.877044582043344	0.88267213622291	0.882876780185759	0.822796904024768	0.50471919504644	0.532077089783282	0.44888947368421	0.46576346749226	0.698667801857585	0.645585448916409	0.909208049535604	0.504071207430341	0.795307430340557	0.576411145510836	0.989658204334365	0.567299380804954	0.962198452012384	0.594162229102167	0.807622910216718	0.930425386996904	0.868577708978328	0.809864086687306	0.992829721362229	0.442898142414861	0.8559346749226	0.3628	0.565489164086687	0.584693498452012	0.646519504643963	0.594550773993808	0.775980495356037	0.936206191950464	0.990160371517028	0.995838390092879	0.99159133126935	0.986322600619195	0.986247987616099	0.983104334365325	0.99437213622291	0.99413746130031	0.991983591331269	0.998572445820433	0.99719907120743	0.975118885448916	0.909076160990712	1	0.352118575851393	0.345846439628483	0.792074922600619	0.803973374613003	0.504461609907121	0.521416408668731	0.96768173374613	0.96768173374613	0.96768173374613	0.96768173374613	0.880586687306502	0.992829721362229	0.945075541795666	1	0.629194427244582	0.842113003095975	0.544891950464396	0.77637213622291	0.641423839009288	0.771316718266254	0.727506501547988	0.770939009287926	0.554298761609907	0.582992569659443	0.592498761609907	0.637903405572755	0.618840557275542	0.610335913312694	0.706869659442725	0.652969040247678	0.665023219814242	0.589459133126935	0.784985758513932	0.692979876160991	0.992829721362229	0.685597213622291	0.688395356037152	0.897600619195046	0.844321671826625	0.734393498452012	0.892519814241486	0.897600619195046	0.897600619195046	0.859202476780186	1	1	0.363449535603715	1	1	1	1	0.989224458204334	1	1	1	0.991894736842105	1	1	0.995007120743034	1	1	1	1	1	1	1	1	0.995195356037152	0.425355108359133	0.529903095975232	0.550732507739938	0.411305263157895	0.455660061919505	0.442367182662539	0.885924767801858	1	0.896371517027864	0.592603095975232	0.897600619195046	0.565130030959752	0.71552693498452	0.733747678018576	0.750642724458204	0.897600619195046	0.897600619195046	0.870700619195046	0.897016408668731	0.891872755417957	0.786747987616099	0.883650464396285	0.897498142414861	0.877602167182663	0.897600619195046	0.893316099071207	0.896665634674923	0.869764086687307	0.897600619195046	0.890289164086687	0.897542414860681	1	1	1	1	0.564787925696594	0.597148606811146	0.574687616099071	0.667853560371517	0.616306501547988	0.363098761609907	0.602384520123839	0.602523529411765	0.613177708978328	0.667617647058824	0.50672693498452	0.629021362229102	0.587836222910217
CA_N_007	1	0.920905882352941	0.865869349845201	0.733057585139319	0	0.978588235294118	0.901725696594427	0.733500309597523	0.757066253869969	0.899146749226006	0.737568111455108	0.733430650154799	0.72487213622291	0.733227554179567	0.733006191950464	0.733160371517028	0.908144582043344	0.942996904024768	0.853680185758514	0.914216718266254	0.798514860681115	0.762070897832817	1	1	1	1	1	1	1	1	0.42212786377709	1	0.733430650154799	0.73128080495356	0.731383591331269	0.729483591331269	0.733430650154799	0.713740557275542	0.577374303405573	0.947640247678019	1	0.732410835913313	0.733195975232198	0.732392879256966	0.732539009287926	0.880013003095975	0.999566253869969	0.999852012383901	1	1	1	1	0.902883281733746	0.98967120743034	1	0.998155417956656	1	0.997431888544892	0.982296904024768	0.999360681114551	0.987403095975232	0.944379256965944	1	0.989214551083591	1	1	0.934942105263158	0.973841486068111	0.99375386996904	0.951969969040248	0.963061919504644	0.95737399380805	0.982559752321981	1	1	0.98834705882353	0.987242724458204	0.986314860681115	0.982734984520124	0.985097523219814	0.974887925696594	0.981129721362229	0.984515789473684	1	0.981624148606811	0.981030959752322	0.986214241486068	1	0.992446439628483	1	1	1	1	1	1	1	1	1	0.733430650154799	1	1	1	0.833725077399381	0.99484520123839	0.99743560371517	0.989456656346749	0.97533560371517	0.985307430340557	0.986016408668731	0.981718575851393	0.980202167182663	0.982708978328173	0.997621362229102	0.999569040247678	0.996942414860681	0.986174613003096	0.987410216718266	0.991867801857585	0.989040866873065	0.975650773993808	1	0.979354179566563	1	0.997668421052632	0.982096284829721	0.733430650154799	0.69528173374613	0.552421671826625	0.733430650154799	0.733430650154799	0.733430650154799	0.700257585139319	1	1	0.993488544891641	1	0.908317647058824	0.908317647058824	0.908317647058824	1	0.908317647058824	0.908317647058824	0.908317647058824	0.89964520123839	0.908317647058824	0.908317647058824	0.901342724458204	0.908317647058824	0.908317647058824	0.908317647058824	0.908317647058824	0.908317647058824	0.908317647058824	0.908317647058824	0.908317647058824	0.901677708978328	0.88477399380805	0.998977708978328	0.995113622291022	0.751793808049536	0.998632507739938	0.872368730650155	0.733430650154799	1	0.733182043343653	1	0.733430650154799	1	0.763554489164087	0.751133436532508	0.733529102167183	0.733430650154799	0.732889164086687	0.733221981424149	0.733430650154799	0.732895665634675	0.73318173374613	0.732932198142415	0.733430650154799	0.733064705882353	0.733430650154799	0.733130030959752	0.732364086687306	0.733160681114551	0.733430650154799	0.733194117647059	0.733430650154799	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CA_N_030	1	1	1	0.96768173374613	0.978588235294118	0	1	1	1	1	1	1	1	1	1	1	0.997226315789474	0.998522600619195	0.998613931888545	0.991012074303406	0.992648297213622	0.997169349845201	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.952915789473684	1	0.999936842105263	1	1	0.999899380804954	1	1	1	1	1	1	1	1	1	1	1	0.991516718266254	1	0.963295046439628	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.236241795665635	0.236241795665635	0.236241795665635	0.236241795665635	0.236241795665635	0.236241795665635	0.236241795665635	0.236241795665635	0.236241795665635	0.236241795665635	0.236241795665635	0.236241795665635	1	1	1	1	1	1	1	1	0.122950154798762	0.184304334365325	0.693120433436533	0.119519504643963	0.929603715170279	1	1	1	0.88239226006192	0.99557399380805	1	0.988789783281734	0.955879256965944	0.983087616099071	0.988441486068111	0.97540959752322	0.995354489164087	0.978185448916409	0.997612074303406	1	1	0.984356346749226	0.986122291021672	0.992797523219814	0.988287616099071	0.969978637770898	1	0.963892569659443	1	0.997657894736842	0.976398142414861	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.997030340557276	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ERR10123638	0.362060371517028	0.370356965944272	0.391332817337461	0.39110866873065	0.901725696594427	1	0	0.997423219814241	0.997423219814241	0.995320123839009	0.997423219814241	0.944630650154799	0.971357275541796	0.965656656346749	0.992045510835913	0.991480185758514	0.906978947368421	0.890621362229102	0.891761919504644	0.914340866873065	0.917214241486068	0.933102167182662	0.993487616099071	0.993487616099071	0.993487616099071	0.993487616099071	0.993487616099071	0.993487616099071	0.993487616099071	0.993487616099071	0.991329721362229	0.993487616099071	0.995208359133127	0.992804024767802	0.993004334365325	0.955030340557276	0.997423219814241	0.992966873065016	0.931728482972136	0.992007120743034	0.649072755417957	0.995159442724458	0.993359442724458	0.99547213622291	0.989826625386997	0.975002167182663	0.527451083591331	0.542013312693499	0.45969907120743	0.473816718266254	0.711004334365325	0.651833436532508	0.997423219814241	0.504249535603715	0.815546439628483	0.571606501547988	0.998840557275542	0.571295356037152	0.988328173374613	0.578810835913313	0.831711455108359	0.992640557275542	0.905767182662539	0.855462229102167	0.997896904024768	0.47292600619195	0.939641486068111	0.404544582043344	0.580620743034056	0.631517647058824	0.701471826625387	0.650474303405573	0.823877399380805	0.933772755417957	0.988453560371517	0.98316439628483	0.974941486068111	0.971811764705882	0.965717956656347	0.965291950464396	0.966938699690402	0.973613622291022	0.97617306501548	0.996527554179567	0.977871207430341	0.963170897832817	0.941166873065015	0.980748606811146	0.365986377708978	0.361439628482972	0.820322600619195	0.832224148606811	0.522022910216718	0.541765634674923	1	1	1	1	0.997423219814241	1	0.952082352941176	1	0.765052631578947	0.880196904024768	0.579811764705882	0.814487925696594	0.678153560371517	0.806037151702786	0.760709907120743	0.808311764705882	0.580783591331269	0.606098142414861	0.617659752321981	0.685742414860681	0.655456037151703	0.636058823529412	0.746136842105263	0.689910216718266	0.702174303405573	0.604957894736842	0.824266563467492	0.681361919504644	1	0.72278947368421	0.725568730650155	0.997423219814241	0.966431578947368	0.997423219814241	0.956879566563468	0.997423219814241	0.997423219814241	0.997423219814241	1	1	0.360710216718266	1	0.703129411764706	0.727094427244582	0.745881114551084	0.957117956656347	0.741504024767802	0.719050154798762	0.741742414860681	0.716306191950464	0.746048606811145	0.718570278637771	0.692180495356037	0.760874922600619	0.716111455108359	0.755280185758514	0.754785139318885	0.694833126934985	0.745263777089783	0.718786996904025	0.737674922600619	0.690942105263158	0.533348606811145	0.54877306501548	0.562396284829721	0.497788544891641	0.47176346749226	0.539412693498452	0.988762229102167	1	0.99562786377709	0.566887925696594	0.997423219814241	0.499121362229102	0.854727554179567	0.873323529411765	0.885966563467492	0.997423219814241	0.997423219814241	0.970745820433436	0.997043034055728	0.991877089783282	0.886620743034056	0.983777399380805	0.997092879256966	0.977881114551084	0.997423219814241	0.994908978328173	0.99639907120743	0.969695665634675	0.997423219814241	0.989991021671827	0.997293498452012	1	1	1	1	0.576262229102167	0.634128173374613	0.586161919504644	0.650517027863777	0.623112693498452	0.366740557275542	0.612209287925697	0.616175851393189	0.594632198142415	0.646969659442724	0.514158513931888	0.608373374613003	0.588814551083591
SRR10034516	1	0.862096284829721	0.931644582043344	0.886670278637771	0.733500309597523	1	0.997423219814241	0	0.201176160990712	0.580252941176471	0.16715572755418	0.625716718266254	0.637243343653251	0.639278018575851	0.642764086687306	0.642022291021672	0.932504643962848	0.95536253869969	0.974644582043344	0.956034055727554	0.86367213622291	0.982542414860681	1	1	0.999525077399381	1	0.999525077399381	1	1	1	0.99393653250774	1	0.645461609907121	0.645461609907121	0.645387306501548	0.645461609907121	0.645461609907121	0.645461609907121	0.663225696594427	0.931271517027864	1	0.643749535603715	0.641481114551084	0.642635913312694	0.643896904024768	0.996732507739938	0.954412693498452	0.858725077399381	0.80877399380805	0.921191950464396	1	0.960228792569659	0.902408359133127	0.939732507739938	0.997342105263158	0.940994427244582	1	0.94364613003096	0.994263157894737	0.987504334365325	0.767219814241486	0.943936222910217	0.872467492260062	0.770787306501548	0.779816718266254	0.779864086687307	0.939042724458204	0.886022291021672	0.779788854489164	0.975641486068112	0.962409287925697	0.919334984520124	0.912524458204334	0.999759752321981	1	1	1	0.99819226006192	1	1	1	0.999948916408669	0.99745386996904	1	0.998754489164087	0.980782972136223	0.777914241486068	0.999411455108359	0.835069349845201	0.889296904024768	0.78663653250774	0.852253560371517	0.835878018575851	0.828824148606811	1	1	1	1	0.645461609907121	0.779816718266254	0.977766873065016	0.952639009287926	0.788104953560371	0.774766563467492	0.774630030959752	0.777115170278638	0.794042105263158	0.887104024767802	0.870056656346749	0.778231888544892	0.898430650154799	0.912074613003096	0.90090092879257	0.77665479876161	0.790281424148607	0.815485139318885	0.850080185758514	0.779275232198142	0.838793808049536	0.840161609907121	0.833572755417957	0.85265572755418	0.779816718266254	0.775883591331269	0.935542724458204	0.645461609907121	0.644903405572755	0.645461609907121	0.645461609907121	0.645461609907121	0.645461609907121	0.645461609907121	0.999759752321981	0.999759752321981	0.986369969040248	1	1	1	0.998596284829721	0.997899690402477	0.996814551083591	1	0.996814551083591	0.996814551083591	1	1	0.998596284829721	0.996815479876161	1	1	0.998605263157895	0.998596284829721	0.998596284829721	0.996814551083591	0.998596284829721	1	0.913214241486068	0.959028173374613	0.900978018575851	0.737526315789474	0.959205882352941	0.835185139318885	0.644147987616099	0.999759752321981	0.644350773993808	1	0.645461609907121	1	0.536396904024768	0.518226625386997	0.439084829721362	0.645461609907121	0.645461609907121	0.644816099071207	0.639533436532508	0.64535572755418	0.645130030959752	0.645257585139319	0.645393498452012	0.644202476780186	0.645461609907121	0.644632507739938	0.6454	0.644711455108359	0.645386377708978	0.645461609907121	0.6454173374613	1	1	1	1	0.863341795665635	0.804119814241486	0.799582043343653	0.910378328173375	0.78313746130031	0.811851083591331	0.777556656346749	0.92186253869969	0.949293808049536	0.938957585139319	0.906401857585139	0.906988544891641	0.836972755417957
SRR10034517	1	0.864969349845201	0.934622910216718	0.888282043343653	0.757066253869969	1	0.997423219814241	0.201176160990712	0	0.390948297213622	0.0678699690402477	0.73118947368421	0.742784210526316	0.744397213622291	0.748325077399381	0.747796284829721	0.935717647058824	0.957646749226006	0.976911145510836	0.958160371517028	0.866682352941176	0.983321052631579	1	1	0.998684520123839	1	0.998684520123839	1	1	1	0.991621981424149	1	0.750782352941176	0.750782352941176	0.750782352941176	0.750782352941176	0.750782352941176	0.750782352941176	0.746439938080495	0.929880185758514	1	0.748259133126935	0.745801547987616	0.747044582043344	0.748302167182663	0.995642724458204	0.950425077399381	0.858630340557275	0.808304953560372	0.923891950464396	1	0.956549845201238	0.901567801857585	0.937821362229102	1	0.941023839009288	1	0.943741486068111	0.993905572755418	0.988232507739938	0.609226625386997	0.939239628482972	0.874321981424149	0.744540247678019	0.591418885448916	0.689957275541796	0.942278018575851	0.886022291021672	0.695839938080495	0.97980773993808	0.965222910216718	0.920936842105263	0.914385448916409	1	1	1	1	0.99819226006192	1	1	1	1	0.99745386996904	1	0.998754489164087	0.981063157894737	0.589819504643963	0.999104643962848	0.837442414860681	0.891998452012384	0.772502786377709	0.854907120743034	0.838160371517028	0.828447987616099	1	1	1	1	0.750782352941176	0.589819504643963	0.976934055727554	0.951798452012384	0.790323529411765	0.5948826625387	0.691684829721362	0.635347678018576	0.789148606811146	0.889794117647059	0.872638080495356	0.744309287925697	0.901189783281734	0.914776160990712	0.903602476780186	0.715009907120743	0.782697523219814	0.815947368421053	0.852688544891641	0.749874613003096	0.840858823529412	0.842385758513932	0.83585572755418	0.854992569659443	0.589819504643963	0.653252012383901	0.93824427244582	0.750782352941176	0.750782352941176	0.750782352941176	0.750782352941176	0.750782352941176	0.750782352941176	0.750782352941176	1	1	0.981615170278638	1	1	1	0.996083591331269	0.994539318885449	0.990622910216718	1	0.990622910216718	0.990622910216718	1	1	0.996085139318885	0.990631888544892	1	1	0.996168730650155	0.996083591331269	0.996083591331269	0.990622910216718	0.996083591331269	1	0.912821671826625	0.962043962848297	0.90319133126935	0.756784829721362	0.961771207430341	0.837668421052632	0.750782352941176	1	0.750769349845201	1	0.750782352941176	1	0.359733126934985	0.350221052631579	0.355910835913313	0.750782352941176	0.750782352941176	0.750096904024768	0.744854179566563	0.750692569659443	0.750508978328173	0.750740866873065	0.750782352941176	0.749564086687306	0.750782352941176	0.750782352941176	0.750782352941176	0.749613931888545	0.750782352941176	0.750782352941176	0.750782352941176	1	1	1	1	0.866037151702786	0.802792879256966	0.796114241486068	0.909537770897833	0.7612173374613	0.809288235294118	0.717984210526316	0.924564086687306	0.949293808049536	0.938957585139319	0.909103405572755	0.906988544891641	0.839374303405573
